date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:33	973/973	---MC-	200	added ('OK')	application/rss+xml	etag:%22bb123f43279f4030bae0ab7b66f9496f%22	http://ecd-sartrouville.fr/dt_gallery/video-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/video-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite/feed	(from http://ecd-sartrouville.fr/dt_gallery/video-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite)
16:35:35	2872/2872	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:35:32%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fvideo-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedea30.json	(from http://ecd-sartrouville.fr/dt_gallery/video-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite)
16:35:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:35:34%20GMT	http://ecd-sartrouville.fr/?p=625	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index8962.html	(from http://ecd-sartrouville.fr/dt_gallery/video-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite)
16:35:37	3006/3006	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:35:35%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fvideo-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed1602	(from http://ecd-sartrouville.fr/dt_gallery/video-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite)
16:35:52	309623/309623	---M--	200	added ('OK')	image/jpeg	etag:%224b977-5433853295300%22	http://ecd-sartrouville.fr/wp-content/uploads/2016/12/ecd_sartrouville_se%cc%81curite%cc%81_informatique.jpg	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-content/uploads/2016/12/ecd_sartrouville_se%cc%81curite%cc%81_informatique.jpg	(from http://ecd-sartrouville.fr/dt_gallery/securite-informatique-quest-ce-que-le-metier-dingenieur-avant-vente)
16:35:54	856/856	---MC-	200	added ('OK')	application/rss+xml	etag:%22e5bc4770e7e1d1c5ac042dcaf54e28b2%22	http://ecd-sartrouville.fr/dt_gallery/video-un-commissaire-de-police-a-ecd/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/video-un-commissaire-de-police-a-ecd/feed	(from http://ecd-sartrouville.fr/dt_gallery/video-un-commissaire-de-police-a-ecd)
16:35:55	2622/2622	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:35:53%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fvideo-un-commissaire-de-police-a-ecd	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedb677.json	(from http://ecd-sartrouville.fr/dt_gallery/video-un-commissaire-de-police-a-ecd)
16:35:56	120066/120066	---M--	200	added ('OK')	image/jpeg	etag:%221d502-52f218ce81700%22	http://ecd-sartrouville.fr/wp-content/uploads/2016/03/ERDF_ECD_SARTROUVILLE_CARLOS_MONTES_1.jpg	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-content/uploads/2016/03/ERDF_ECD_SARTROUVILLE_CARLOS_MONTES_1.jpg	(from http://ecd-sartrouville.fr/dt_gallery/video-erdf-intervient-a-ecd-quest-ce-que-les-metiers-de-lelectricite)
16:35:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:35:54%20GMT	http://ecd-sartrouville.fr/?p=583	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index61a9.html	(from http://ecd-sartrouville.fr/dt_gallery/video-un-commissaire-de-police-a-ecd)
16:35:57	208699/208699	---M--	200	added ('OK')	image/jpeg	etag:%2232f3b-53215252d96c0%22	http://ecd-sartrouville.fr/wp-content/uploads/2016/05/ahmed.jpg	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-content/uploads/2016/05/ahmed.jpg	(from http://ecd-sartrouville.fr/dt_gallery/video-bodyguard-dans-la-police-nationale-un-metier-a-haut-risque)
16:35:57	2756/2756	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:35:55%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fvideo-un-commissaire-de-police-a-ecd&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedc545	(from http://ecd-sartrouville.fr/dt_gallery/video-un-commissaire-de-police-a-ecd)
16:35:58	950/950	---MC-	200	added ('OK')	application/rss+xml	etag:%222d03441ebdc5310d36c6d0ec86adc077%22	http://ecd-sartrouville.fr/dt_gallery/video-sejour-a-londres-les-eleves-decd-sartrouville-recompenses/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/video-sejour-a-londres-les-eleves-decd-sartrouville-recompenses/feed	(from http://ecd-sartrouville.fr/dt_gallery/video-sejour-a-londres-les-eleves-decd-sartrouville-recompenses)
16:35:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:35:57%20GMT	http://ecd-sartrouville.fr/?p=553	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexa7b7.html	(from http://ecd-sartrouville.fr/dt_gallery/video-sejour-a-londres-les-eleves-decd-sartrouville-recompenses)
16:36:00	2842/2842	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:35:57%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fvideo-sejour-a-londres-les-eleves-decd-sartrouville-recompenses	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed0e4b.json	(from http://ecd-sartrouville.fr/dt_gallery/video-sejour-a-londres-les-eleves-decd-sartrouville-recompenses)
16:36:01	2976/2976	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:35:59%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fvideo-sejour-a-londres-les-eleves-decd-sartrouville-recompenses&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed9af7	(from http://ecd-sartrouville.fr/dt_gallery/video-sejour-a-londres-les-eleves-decd-sartrouville-recompenses)
16:36:03	846/846	---MC-	200	added ('OK')	application/rss+xml	etag:%22089aa0dc44024fed17d31dac32bc3101%22	http://ecd-sartrouville.fr/dt_gallery/decouverte-du-metier-davocat/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/decouverte-du-metier-davocat/feed	(from http://ecd-sartrouville.fr/dt_gallery/decouverte-du-metier-davocat)
16:36:05	2618/2618	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:36:02%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fdecouverte-du-metier-davocat	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedc506.json	(from http://ecd-sartrouville.fr/dt_gallery/decouverte-du-metier-davocat)
16:36:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:36:04%20GMT	http://ecd-sartrouville.fr/?p=511	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index8e0b.html	(from http://ecd-sartrouville.fr/dt_gallery/decouverte-du-metier-davocat)
16:36:08	2752/2752	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:36:05%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fdecouverte-du-metier-davocat&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedd5bd	(from http://ecd-sartrouville.fr/dt_gallery/decouverte-du-metier-davocat)
16:36:09	944/944	---MC-	200	added ('OK')	application/rss+xml	etag:%22717085944c7a778524925def56b120da%22	http://ecd-sartrouville.fr/dt_gallery/video-130-eleves-decd-rendent-hommage-aux-victimes-des-attentats/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/video-130-eleves-decd-rendent-hommage-aux-victimes-des-attentats/feed	(from http://ecd-sartrouville.fr/dt_gallery/video-130-eleves-decd-rendent-hommage-aux-victimes-des-attentats)
16:36:10	111879/111879	---M--	200	added ('OK')	image/jpeg	etag:%221b507-52f49ddfcbec0%22	http://ecd-sartrouville.fr/wp-content/uploads/2016/03/ECD_Sartrouville_commissaire_police.jpg	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-content/uploads/2016/03/ECD_Sartrouville_commissaire_police.jpg	(from http://ecd-sartrouville.fr/dt_gallery/video-un-commissaire-de-police-a-ecd)
16:36:11	2801/2801	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:36:08%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fvideo-130-eleves-decd-rendent-hommage-aux-victimes-des-attentats	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedbc0e.json	(from http://ecd-sartrouville.fr/dt_gallery/video-130-eleves-decd-rendent-hommage-aux-victimes-des-attentats)
16:36:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:36:09%20GMT	http://ecd-sartrouville.fr/?p=530	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexde52.html	(from http://ecd-sartrouville.fr/dt_gallery/video-130-eleves-decd-rendent-hommage-aux-victimes-des-attentats)
16:36:12	2941/2941	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:36:10%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fvideo-130-eleves-decd-rendent-hommage-aux-victimes-des-attentats&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed73b8	(from http://ecd-sartrouville.fr/dt_gallery/video-130-eleves-decd-rendent-hommage-aux-victimes-des-attentats)
16:36:13	2069/2069	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/droits-des-femmes/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/droits-des-femmes/feed	(from http://ecd-sartrouville.fr/tag/droits-des-femmes)
16:36:14	2075/2075	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/jardin-du-luxembourg/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/jardin-du-luxembourg/feed	(from http://ecd-sartrouville.fr/tag/jardin-du-luxembourg)
16:36:15	122529/122529	---M--	200	added ('OK')	image/jpeg	etag:%221dea1-52cbd7e1faf00%22	http://ecd-sartrouville.fr/wp-content/uploads/2016/02/ecd_sartrouville_londres_BT.jpg	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-content/uploads/2016/02/ecd_sartrouville_londres_BT.jpg	(from http://ecd-sartrouville.fr/dt_gallery/video-sejour-a-londres-les-eleves-decd-sartrouville-recompenses)
16:36:15	2071/2071	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/laurence-rossignol/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/laurence-rossignol/feed	(from http://ecd-sartrouville.fr/tag/laurence-rossignol)
16:36:16	2068/2068	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/projection-debat/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/projection-debat/feed	(from http://ecd-sartrouville.fr/tag/projection-debat)
16:36:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:16%20GMT	http://www.facebook.com/robots.txt		(from http://ecd-sartrouville.fr/8mars-visite-du-senat-projection-debat-et-rencontre-la-senatrice-laurence-rossignol-1252.html)
16:36:17	2046/2046	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/senat/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/senat/feed	(from http://ecd-sartrouville.fr/tag/senat)
16:36:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:16%20GMT	http://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http://ecd-sartrouville.fr/8mars-visite-du-senat-projection-debat-et-rencontre-la-senatrice-laurence-rossignol-1252.html&p%5Btitle%5D=%238Mars+Visite+du+S%C3%A9nat%2C+projection-d%C3%A9bat+et++rencontre+la+s%C3%A9natrice+Laurence+Rossignol&p%5Bimages%5D%5B0%5D=http://ecd-sartrouville.fr/wp-content/uploads/2019/03/FB_IMG_1553169077043.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharer4e89.php	(from http://ecd-sartrouville.fr/8mars-visite-du-senat-projection-debat-et-rencontre-la-senatrice-laurence-rossignol-1252.html)
16:36:19	7841/7841	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/accompagnement-scolaire/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/accompagnement-scolaire/feed	(from http://ecd-sartrouville.fr/tag/accompagnement-scolaire)
16:36:20	5528/5528	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/coaching/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/coaching/feed	(from http://ecd-sartrouville.fr/tag/coaching)
16:36:21	5965/5965	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/entreprises/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/entreprises/feed	(from http://ecd-sartrouville.fr/tag/entreprises)
16:36:21	4472/4472	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/metiers-2/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/metiers-2/feed	(from http://ecd-sartrouville.fr/tag/metiers-2)
16:36:23	8920/8920	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/orientation/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/orientation/feed	(from http://ecd-sartrouville.fr/tag/orientation)
16:36:23	2248/2248	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/reseaux-professionnel/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/reseaux-professionnel/feed	(from http://ecd-sartrouville.fr/tag/reseaux-professionnel)
16:36:24	2240/2240	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/reussir-son-stage/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/reussir-son-stage/feed	(from http://ecd-sartrouville.fr/tag/reussir-son-stage)
16:36:25	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:24%20GMT	http://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http://ecd-sartrouville.fr/avec-son-initiative-reussir-son-stage-ecd-sartrouville-mobilise-son-reseau-dentreprises-1258.html&p%5Btitle%5D=Avec+son+initiative+%E2%80%9CR%C3%A9ussir+son+stage%E2%80%9D%2C+ECD+Sartrouville+mobilise+son+r%C3%A9seau+d%E2%80%99entreprises&p%5Bimages%5D%5B0%5D=http://ecd-sartrouville.fr/wp-content/uploads/2019/03/FB_IMG_1553169711755.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharerd0ed.php	(from http://ecd-sartrouville.fr/avec-son-initiative-reussir-son-stage-ecd-sartrouville-mobilise-son-reseau-dentreprises-1258.html)
16:36:25	3632/3632	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/stage-de-3e/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/stage-de-3e/feed	(from http://ecd-sartrouville.fr/tag/stage-de-3e)
16:36:26	3518/3518	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/confiance-en-soi/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/confiance-en-soi/feed	(from http://ecd-sartrouville.fr/tag/confiance-en-soi)
16:36:27	3502/3502	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/droits-et-devoirs/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/droits-et-devoirs/feed	(from http://ecd-sartrouville.fr/tag/droits-et-devoirs)
16:36:28	2119/2119	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/tag/ingenieur/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/tag/ingenieur/feed	(from http://ecd-sartrouville.fr/tag/ingenieur)
16:36:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:27%20GMT	http://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http://ecd-sartrouville.fr/meriem-serhane-ingenieure-lecole-est-une-opportunite-pour-tout-le-monde-de-reussir-1240.html&p%5Btitle%5D=Meriem+Serhane%2C+ing%C3%A9nieure+%3A+%22L%E2%80%99%C3%A9cole+est+une+opportunit%C3%A9+pour+tout+le+monde+de+r%C3%A9ussir%22&p%5Bimages%5D%5B0%5D=http://ecd-sartrouville.fr/wp-content/uploads/2019/03/FB_IMG_1553168626770.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharer588f.php	(from http://ecd-sartrouville.fr/meriem-serhane-ingenieure-lecole-est-une-opportunite-pour-tout-le-monde-de-reussir-1240.html)
16:36:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:27%20GMT	http://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http://ecd-sartrouville.fr/ecd-sartrouville-organise-un-forum-des-metiers-en-partenariat-avec-le-groupe-international-tata-communications-1231.html&p%5Btitle%5D=ECD+Sartrouville+organise+un+Forum+des+m%C3%A9tiers+en+partenariat+avec+le+groupe+international+Tata+Communications&p%5Bimages%5D%5B0%5D=http://ecd-sartrouville.fr/wp-content/uploads/2018/09/IMG_20180926_233152.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharer9ab3.php	(from http://ecd-sartrouville.fr/ecd-sartrouville-organise-un-forum-des-metiers-en-partenariat-avec-le-groupe-international-tata-communications-1231.html)
16:36:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:27%20GMT	http://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http://ecd-sartrouville.fr/sortons-du-quartier-decouverte-de-paris-en-peniche-1228.html&p%5Btitle%5D=%23SORTONS+DU+QUARTIER+%21+D%C3%A9couverte+de+Paris+en+P%C3%A9niche&p%5Bimages%5D%5B0%5D=http://ecd-sartrouville.fr/wp-content/uploads/2018/09/FB_IMG_1535813990396.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharer2d27.php	(from http://ecd-sartrouville.fr/sortons-du-quartier-decouverte-de-paris-en-peniche-1228.html)
16:36:29	2668/2668	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:36:27%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fun-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed9d4c.json	(from http://ecd-sartrouville.fr/un-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html)
16:36:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:36:27%20GMT	http://ecd-sartrouville.fr/?p=26	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index88b9.html	(from http://ecd-sartrouville.fr/un-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html)
16:36:29	712896/712896	---M--	200	added ('OK')	image/jpeg	etag:%22ae0c0-532ab036fac80%22	http://ecd-sartrouville.fr/wp-content/uploads/2016/05/8MAI45_ECD1.jpg	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-content/uploads/2016/05/8MAI45_ECD1.jpg	(from http://ecd-sartrouville.fr/dt_gallery/video-revivez-la-commemoration-du-8-mai-avec-les-jeunes-decd)
16:36:29	2810/2810	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:36:28%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fun-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed628a	(from http://ecd-sartrouville.fr/un-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html)
16:36:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:29%20GMT	http://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http://ecd-sartrouville.fr/un-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html&p%5Btitle%5D=Un+projet+d%E2%80%99entreprise+sportif+avec+la+BT+Bike+Ride+2014&p%5Bimages%5D%5B0%5D=http://ecd-sartrouville.fr/wp-content/uploads/2014/11/ban_article_bt1.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharerd3bb.php	(from http://ecd-sartrouville.fr/un-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html)
16:36:34	103383/103383	---M--	200	added ('OK')	image/jpeg	etag:%22193d7-5074f0a597940%22	http://ecd-sartrouville.fr/wp-content/uploads/2014/11/ban_article_bt1.jpg	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-content/uploads/2014/11/ban_article_bt1.jpg	(from http://ecd-sartrouville.fr/un-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html)
16:36:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:29%20GMT	https://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http%3A%2F%2Fecd-sartrouville.fr%2Fun-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html&p%5Btitle%5D=Un+projet+d%E2%80%99entreprise+sportif+avec+la+BT+Bike+Ride+2014&p%5Bimages%5D%5B0%5D=http%3A%2F%2Fecd-sartrouville.fr%2Fwp-content%2Fuploads%2F2014%2F11%2Fban_article_bt1.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharer.5407e13.delayed	(from http://ecd-sartrouville.fr/un-projet-dentreprise-sportif-avec-la-bt-bike-ride-2014-26.html)
16:36:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:33%20GMT	http://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http://ecd-sartrouville.fr/bt-bike-ride-plus-de-7-000e-collectes-pour-ecd-sartrouville-22.html&p%5Btitle%5D=BT+Bike+Ride+%3A+plus+de+7+000%E2%82%AC+collect%C3%A9s+pour+ECD+%21&p%5Bimages%5D%5B0%5D=http://ecd-sartrouville.fr/wp-content/uploads/2014/11/BT-Bike-Ride-photo-d%c3%a9part-%c3%a0-Paris-1-1024x598.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharerc611.php	(from http://ecd-sartrouville.fr/bt-bike-ride-plus-de-7-000e-collectes-pour-ecd-sartrouville-22.html)
16:36:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:36:34%20GMT	http://ecd-sartrouville.fr/?p=432	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexecc4.html	(from http://ecd-sartrouville.fr/le-parisien-432.html)
16:36:36	2502/2502	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:36:34%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fle-parisien-432.html	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embededb9.json	(from http://ecd-sartrouville.fr/le-parisien-432.html)
16:36:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Apr%202019%2014:36:35%20GMT	http://www.facebook.com/sharer.php?s=100&p%5Burl%5D=http://ecd-sartrouville.fr/le-parisien-432.html&p%5Btitle%5D=Le+Parisien+Septembre+2014&p%5Bimages%5D%5B0%5D=http://ecd-sartrouville.fr/wp-content/uploads/2016/01/Leparisien_de%cc%81grade%cc%81gris.jpg	C:/Mes%20Sites%20Web/edc/www.facebook.com/sharer.543caa1.delayed	(from http://ecd-sartrouville.fr/le-parisien-432.html)
16:36:37	2640/2640	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:36:35%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fle-parisien-432.html&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embeda7c0	(from http://ecd-sartrouville.fr/le-parisien-432.html)
